name,category,text,image_path
آزیتا ترکاشوند,art_music,آزیتا ترکاشوند، متولد 30 جوزا 1359 در بروجرد، بازیگر ایرانی است که در دهه‌های 1380 و 1390 فعالیت داشته است. او در فیلم‌هایی مانند «قلاده‌های طلا» و «من و زیبا» در سال 1390، «فرشتگان قصاب» در سال 1391، «سیانور» و «اشنوگل» در سال 1395، و «زهرمار» در سال 1377 نقش‌آفرینی کرده است. ترکاشوند در مجموعه‌های تلویزیونی مانند «شبکه سه و نیم» در سال 1384، «ملکوت» در سال 1389، «کلاه پهلوی» در سال 1391، «گاندو» در سال 1398، و «حکم رشد» در سال 1401 حضور داشته و در مجموعه‌های نمایش خانگی مانند «هیولا» در سال 1398 و «اسپینجر» در سال 1400 بازی کرده است. او همچنین در تئاترهایی مانند «خسرو و شیرین» در سال 1398 و «معرکه در معرکه» در سال 1393 نقش‌آفرینی کرده است.,/content/drive/MyDrive/project/images/art_music_images/آزیتا_ترکاشوند_33_0.jpg
سعید کنگرانی فراهانی,art_music,سعید کنگرانی فراهانی، متولد 14 ثور 1333 در تهران، بازیگر و نویسنده ایرانی بود که در دوره‌های 1349 تا 1357 و سال 1383 فعالیت داشت. او در فیلم‌هایی مانند «ازدواج به سبک ایرانی» در سال 1383، «گرداب» در سال 1360، «پرواز در قفس» در سال 1357، «در امتداد شب» در سال 1356، «دایره مینا» در سال 1353، و «رضا موتوری» در سال 1349 نقش‌آفرینی کرد. کنگرانی همچنین در سریال «دائی‌جان ناپلئون» در سال 1355 حضور داشت. او در 23 سنبله 1397 بر اثر ایست قلبی در تهران درگذشت.,/content/drive/MyDrive/project/images/art_music_images/سعید_کنگرانی_فراهانی_34_0.jpeg
علی سخاوت زاهدی,art_music,علی سخاوت زاهدی، معروف به قوچعلی و جورج زاهدی، متولد 10 سرطان 1328 در تهران، بازیگر، نویسنده، تهیه‌کننده و دستیار صحنه ایرانی بود که در دهه 1350 فعالیت داشت. او در فیلم‌هایی مانند «آرزوی بزرگ» در سال 1373، «خوش‌خیال» در سال 1371، «علی و غول جنگل» در سال 1369، «صمد به شهر می‌رود» در سال 1358، «صمد دربه‌در می‌شود» در سال 1357، و «صمد آرتیست می‌شود» در سال 1353 نقش‌آفرینی کرد. زاهدی همچنین در مجموعه‌های تلویزیونی مانند «سرکار استوار» در سال 1346، «ماجراهای صمد» در سال 1353، و «فروشگاه» در سال 1375 حضور داشت. او در 26 حمل 1384 در بیمارستان آزادی تهران درگذشت.,/content/drive/MyDrive/project/images/art_music_images/علی_سخاوت_زاهدی_35_0.jpg
سولماز آقمقانی,art_music,سولماز آقمقانی، متولد 15 جوزا 1363 در تهران، بازیگر ایرانی است که از سال 1383 فعالیت خود را آغاز کرده است. او در فیلم‌هایی مانند «مادر زن سلام» در سال 1385، «سیازنگی» و «بدون اجازه» در سال 1389، «آخرین سرقت» در سال 1391، و «لامبورگینی» در سال 1395 نقش‌آفرینی کرده است. آقمقانی در مجموعه‌های تلویزیونی مانند «فصل زرد» و «زائرسرای ممتاز» در سال 1383، «وفا» در سال 1385، «روزگار قریب» در سال 1386، و «تعطیلات رویایی» در سال 1397 حضور داشته است.,/content/drive/MyDrive/project/images/art_music_images/سولماز_آقمقانی_36_0.jpg
فرامرز قریبیان,art_music,فرامرز قریبیان، متولد 27 عقرب 1320 در تهران، بازیگر و کارگردان ایرانی است که از سال 1347 تا 1398 فعالیت داشت. او در فیلم‌هایی مانند «خروج» در سال 1398، «گناهکاران» در سال 1390، «رئیس» در سال 1385، «رقص در غبار» در سال 1381، «مرد بارانی» در سال 1378، «کانی مانگا» در سال 1366، و «گوزن‌ها» در سال 1353 نقش‌آفرینی کرده است. قریبیان همچنین در مجموعه‌های تلویزیونی مانند «تکیه بر باد» در سال 1391 و «نیستان» در سال 1379 حضور داشت. او برای بازی در «ترن» (1366)، «بندر مه‌آلود» (1371)، و «مرد بارانی» (1378) سیمرغ بلورین بهترین بازیگر نقش اول مرد و برای «رقص در غبار» (1382) تندیس زرین بهترین بازیگر را دریافت کرد. همچنین، او جوایز بین‌المللی از جشنواره‌های آسیا پاسیفیک، مسکو، هند، و حراره کسب کرده است.,/content/drive/MyDrive/project/images/art_music_images/0_97_فرامرز قریبیان.jpg
بهمن زرین‌پور,art_music,بهمن زرین‌پور، متولد 1 حمل 1320 در کرمانشاه، هنرپیشه، فیلم‌نامه‌نویس، کارگردان و نویسنده ایرانی بود که از سال 1351 تا 1395 فعالیت داشت. او در فیلم‌هایی مانند «حکایت عاشقی» در سال 1393، «دختری با کفش‌های کتانی» در سال 1377، «زرد قناری» در سال 1367، و «صمد آرتیست می‌شود» در سال 1353 نقش‌آفرینی کرد. زرین‌پور همچنین در مجموعه‌های تلویزیونی مانند «امام علی» در سال 1370، «رعنا» در سال 1367، و «دایی جان ناپلئون» در سال 1354 حضور داشت و فیلم‌نامه‌هایی مانند «ازدواج در وقت اضافه» (1388) و «پرواز در قفس» (1357) نوشت. او در 17 سرطان 1395 بر اثر بیماری ریوی در تهران درگذشت و در امامزاده بی‌بی سکینه به خاک سپرده شد.,/content/drive/MyDrive/project/images/art_music_images/بهمن_زرین‌پور_38_0.jpg
بیتا توکلی,art_music,بیتا توکلی، متولد 4 سنبله 1373 در تهران، بازیگر ایرانی بود که در دهه 1380 فعالیت می‌کرد. او در فیلم‌هایی مانند «پل سیزدهم» در سال 1383، «زمانه» و «چتری برای دو نفر» در سال 1379، و «سام و نرگس» در سال 1379 نقش‌آفرینی کرد. توکلی همچنین در مجموعه‌های تلویزیونی «در چشم باد» و «معما» در سال 1382 حضور داشت. او در 22 سنبله 1384 بر اثر سانحه تصادف رانندگی در جاده مشهد-دامغان درگذشت.,/content/drive/MyDrive/project/images/art_music_images/بیتا_توکلی_39_0.jpg
مجید صالحی,art_music,مجید صالحی، متولد 26 سنبله 1354 در تاکستان، بازیگر و کارگردان ایرانی است که از دهه 1370 فعالیت خود را آغاز کرده است. او در فیلم‌هایی مانند «تاکسی درمی» در سال 1403، «برف آخر» در سال 1400، «زیر نظر» در سال 1398، «کلمبوس» در سال 1397، و «یکی بود یکی نبود» در سال 1379 نقش‌آفرینی کرده است. صالحی در مجموعه‌های تلویزیونی مانند «بدون شرح» در سال 1381، «خوش‌رکاب» در سال 1381، و «چوب‌خط» در سال 1399 حضور داشته و فیلم‌های ویدئویی مانند «ضد ضرب» (1393) و «پاپوش» (1389) را کارگردانی کرده است.,/content/drive/MyDrive/project/images/art_music_images/مجید_صالحی_40_0.jpg
محسن تنابنده,art_music,محسن تنابنده، متولد 26 فروردین 1354 در تهران، بازیگر، کارگردان و فیلمنامه‌نویس ایرانی است که از دهه 1380 فعالیت خود را آغاز کرده است. او در فیلم‌هایی مانند «هفت دقیقه تا پاییز» در سال 1388، «استشهادی برای خدا» در سال 1386، و سریال‌هایی مانند «پایتخت» در سال 1390 نقش‌آفرینی کرده است. تنابنده برای «استشهادی برای خدا» سیمرغ بلورین بهترین بازیگر مرد را دریافت کرد.,/content/drive/MyDrive/project/images/art_music_images/محسن_تنابنده_41_0.jpg
محسن قاضی‌مرادی,art_music,محسن قاضی‌مرادی، متولد 11 شهریور 1320 در تهران و درگذشته در 25 فروردین 1400 در تهران، بازیگر ایرانی بود که از سال 1351 فعالیت خود را آغاز کرد. او در فیلم‌هایی مانند «جهان‌پهلوان تختی» (1376)، «شیدا» (1377)، «مردی از جنس بلور» (1377)، «رنگ خدا» (1377)، «سگ‌کشی» (1379)، «خانه‌ای روی آب» (1380) و «کافه ستاره» (1384) نقش‌آفرینی کرد. قاضی‌مرادی در مجموعه‌های تلویزیونی مانند «مختارنامه» (1389)، «امام علی» (1370)، «یوسف پیامبر» (1387) و «پاورچین» (1381) حضور داشت.,/content/drive/MyDrive/project/images/art_music_images/محسن_قاضی‌مرادی_42_0.jpg
